node,betweenness
160158,0.0
160159,0.0
160161,0.0
160162,0.0
160163,0.0
160164,0.0
160165,0.0
160166,0.0
160167,0.0
160170,0.0
160173,6.080241222188278e-11
160175,0.0
160176,0.0
160177,0.0
160178,0.0
160182,0.0
160183,0.0
160185,0.0
160187,0.0
160188,0.0
160189,0.0
160191,0.0
160192,0.0
160196,0.0
160198,0.0
160199,0.0
160201,0.0
160204,0.0
160206,0.0
160207,0.0
160208,0.0
160209,0.0
160210,0.0
160212,0.0
160214,0.0
160216,0.0
160222,0.0
160225,0.0
160226,0.0
160228,0.0
160230,0.0
160234,0.0
160238,0.0
160240,0.0
160241,0.0
160242,0.0
160243,0.0
160245,0.0
160246,0.0
160247,3.1845263401211104e-08
160249,0.0
160250,0.0
160256,0.0
160257,0.0
160261,0.0
160264,0.0
160266,0.0
160267,0.0
160268,0.0
160272,0.0
160273,0.0
160276,0.0
160277,0.0
160278,0.0
160279,0.0
160281,0.0
160284,0.0
160286,0.0
160291,0.0
160293,0.0
160294,0.0
160295,0.0
160297,3.373464196868544e-08
160298,0.0
160299,0.0
160300,0.0
160301,0.0
160302,0.0
160303,3.1845263401211104e-08
160304,0.0
160305,0.0
160306,0.0
160307,0.0
160308,0.0
160309,0.0
160310,0.0
160311,0.0
160312,0.0
160314,0.0
160316,1.2160482444376556e-10
160317,0.0
160320,0.0
160324,0.0
160327,0.0
160328,0.0
160329,0.0
160333,0.0
160336,0.0
160337,1.5200603055470695e-11
160339,0.0
160341,0.0
160342,0.0
160346,0.0
160348,0.0
160350,0.0
160351,0.0
160352,2.799674315260705e-09
160353,0.0
160357,0.0
160358,6.080241222188278e-11
160360,0.0
160361,0.0
160362,0.0
160365,0.0
160369,0.0
160370,0.0
160371,0.0
160372,0.0
160373,0.0
160374,0.0
160376,0.0
160377,0.0
160379,0.0
160380,0.0
160381,0.0
160383,0.0
160384,0.0
160387,0.0
160389,0.0
160394,0.0
160395,0.0
160396,0.0
160397,0.0
160398,0.0
160399,0.0
160400,0.0
160406,0.0
160409,0.0
160410,0.0
160411,0.0
160413,0.0
160416,0.0
160417,0.0
160419,0.0
160420,1.5200603055470695e-11
160421,0.0
160422,0.0
160423,0.0
160424,0.0
160426,0.0
160427,0.0
160430,0.0
160431,0.0
160432,0.0
160433,0.0
160434,0.0
160438,0.0
160439,0.0
160441,0.0
160446,0.0
160448,0.0
160449,0.0
160450,0.0
160451,0.0
160454,0.0
160455,0.0
160459,0.0
160461,0.0
160462,0.0
160463,0.0
160464,0.0
160466,0.0
160471,0.0
160472,0.0
160474,0.0
160475,0.0
160477,0.0
160478,0.0
160481,0.0
160483,0.0
160484,0.0
160485,0.0
160487,0.0
160488,0.0
160489,0.0
160490,0.0
160492,0.0
160494,0.0
160495,0.0
160496,0.0
160497,0.0
160500,0.0
160501,0.0
160503,0.0
160505,0.0
160507,0.0
160508,0.0
160509,0.0
160510,0.0
160512,0.0
160513,0.0
160514,0.0
160516,0.0
160517,0.0
160520,0.0
160522,0.0
160528,0.0
160529,0.0
160532,0.0
160541,7.658697740547454e-08
160542,1.5200603055470695e-11
160544,0.0
160545,0.0
160551,0.0
160553,0.0
160554,0.0
160560,0.0
160561,0.0
160562,0.0
160564,0.0
160565,0.0
160567,0.0
160570,0.0
160571,0.0
160572,0.0
160574,0.0
160575,0.0
160577,0.0
160578,0.0
160579,0.0
160583,0.0
160584,0.0
160585,0.0
160586,0.0
160587,7.703497829647652e-10
160588,0.0
160592,0.0
160593,0.0
160594,0.0
160599,0.0
160601,0.0
160603,0.0
160604,0.0
160606,0.0
160607,0.0
160608,0.0
160610,0.0
160612,0.0
160613,0.0
160615,0.0
160616,0.0
160617,0.0
160619,0.0
160620,0.0
160621,0.0
160624,0.0
160625,0.0
160626,0.0
160627,0.0
160629,0.0
160631,0.0
160632,0.0
160633,0.0
160634,0.0
160635,0.0
160637,0.0
160638,0.0
160639,0.0
160640,0.0
160642,0.0
160643,0.0
160645,0.0
160648,0.0
160649,0.0
160650,0.0
160651,0.0
160652,0.0
160653,0.0
160654,0.0
160655,0.0
160656,0.0
160657,0.0
160659,0.0
160660,0.0
160661,0.0
160662,0.0
160668,0.0
160669,0.0
160670,0.0
160673,0.0
160675,0.0
160676,0.0
160677,0.0
160678,0.0
160679,0.0
160680,0.0
160682,0.0
160683,0.0
160685,0.0
160687,1.5200603055470695e-11
160690,0.0
160692,0.0
160693,0.0
160694,0.0
160695,0.0
160697,0.0
160700,0.0
160701,0.0
160704,0.0
160705,0.0
160706,0.0
160709,0.0
160712,0.0
160713,0.0
160719,0.0
160720,0.0
160725,6.370572740547768e-08
160726,0.0
160729,0.0
160730,0.0
160733,0.0
160734,0.0
160735,0.0
160736,0.0
160737,0.0
160738,0.0
160740,0.0
160744,0.0
160747,0.0
160749,0.0
160750,0.0
160751,0.0
160752,0.0
160753,0.0
160754,0.0
160755,0.0
160757,0.0
160759,0.0
160761,0.0
160762,0.0
160765,0.0
160770,0.0
160773,0.0
160775,0.0
160776,0.0
160780,0.0
160782,0.0
160788,0.0
160790,0.0
160791,0.0
160792,0.0
160793,0.0
160794,0.0
160800,0.0
160801,0.0
160802,0.0
160803,0.0
160804,0.0
160806,0.0
160807,0.0
160808,0.0
160809,0.0
160811,0.0
160812,0.0
160813,0.0
160814,0.0
160819,1.6720663361017764e-10
160822,0.0
160823,0.0
160824,0.0
160825,0.0
160826,0.0
160828,0.0
160830,0.0
160832,0.0
160833,0.0
160834,0.0
160836,0.0
160838,0.0
160839,0.0
160840,0.0
160841,0.0
160843,0.0
160845,0.0
160846,0.0
160849,0.0
160851,0.0
160853,0.0
160854,0.0
160856,0.0
160857,0.0
160858,0.0
160859,0.0
160863,0.0
160864,0.0
160867,0.0
160869,0.0
160870,0.0
160872,0.0
160873,0.0
160874,0.0
160875,0.0
160876,0.0
160877,0.0
160881,0.0
160882,0.0
160884,0.0
160888,0.0
160890,0.0
160893,0.0
160894,0.0
160895,0.0
160896,0.0
160897,0.0
160898,6.36449249932558e-08
160899,0.0
160901,0.0
160902,0.0
160903,0.0
160905,0.0
160907,0.0
160908,0.0
160909,0.0
160911,0.0
160912,0.0
160913,0.0
160918,0.0
160920,3.181486219510016e-08
160921,0.0
160922,0.0
160925,0.0
160927,0.0
160928,0.0
160930,0.0
160931,3.1845263401211104e-08
160932,0.0
160933,0.0
160936,0.0
160939,0.0
160940,0.0
160941,0.0
160943,0.0
160944,0.0
160946,0.0
160947,0.0
160949,0.0
160950,1.5200603055470695e-11
160952,0.0
160953,0.0
160955,0.0
160956,0.0
160959,0.0
160960,0.0
160961,0.0
160963,0.0
160966,0.0
160967,0.0
160968,0.0
160970,0.0
160971,6.384253283297692e-10
160972,0.0
160973,0.0
160974,0.0
160976,0.0
160977,0.0
160978,0.0
160980,0.0
160981,0.0
160982,0.0
160983,0.0
160984,0.0
160986,0.0
160987,0.0
160988,0.0
160989,6.684465193643238e-08
160990,0.0
160991,0.0
160995,0.0
160999,0.0
161001,0.0
161002,0.0
161003,1.5200603055470695e-11
161006,0.0
161007,0.0
161008,0.0
161010,0.0
161012,0.0
161014,0.0
161017,0.0
161020,0.0
161023,0.0
161025,0.0
161026,0.0
161027,0.0
161028,0.0
161029,0.0
161031,0.0
161033,0.0
161034,0.0
161036,0.0
161039,0.0
161040,0.0
161041,0.0
161042,4.5601809166412086e-11
161045,0.0
161046,0.0
161047,0.0
161048,0.0
161049,0.0
161050,0.0
161051,0.0
161053,0.0
161055,0.0
161057,2.1880913417612101e-07
161058,0.0
161060,0.0
161062,0.0
161063,0.0
161064,0.0
161065,0.0
161067,3.181486219510016e-08
161068,0.0
161069,0.0
161070,0.0
161072,0.0
161074,0.0
161077,0.0
161078,0.0
161080,0.0
161082,0.0
161083,0.0
161084,0.0
161085,3.181486219510016e-08
161089,0.0
161090,0.0
161091,0.0
161095,0.0
161096,0.0
161097,0.0
161098,0.0
161100,0.0
161101,0.0
161102,0.0
161103,0.0
161107,3.181486219510016e-08
161109,0.0
161110,1.5200603055470695e-11
161111,0.0
161112,0.0
161114,3.040120611094139e-11
161115,0.0
161117,0.0
161118,0.0
161119,0.0
161121,0.0
161122,0.0
161124,0.0
161125,0.0
161126,0.0
161127,0.0
161128,0.0
161129,0.0
161130,0.0
161131,0.0
161132,0.0
161133,0.0
161134,0.0
161137,0.0
161139,0.0
161144,0.0
161147,0.0
161148,0.0
161152,0.0
161153,0.0
161154,0.0
161156,0.0
161160,0.0
161163,0.0
161164,0.0
161165,0.0
161169,0.0
161170,0.0
161171,0.0
161172,0.0
161173,0.0
161174,0.0
161175,0.0
161178,0.0
161180,0.0
161181,0.0
161182,0.0
161185,0.0
161186,0.0
161189,0.0
161190,0.0
161192,0.0
161194,0.0
161195,0.0
161196,0.0
161197,0.0
161198,3.178446098898923e-08
161199,0.0
161201,0.0
161202,0.0
161203,0.0
161205,0.0
161208,0.0
161211,0.0
161212,0.0
161213,0.0
161214,0.0
161216,0.0
161217,0.0
161224,0.0
161226,0.0
161227,0.0
161228,0.0
161230,0.0
161232,0.0
161237,0.0
161238,0.0
161239,0.0
161240,0.0
161241,0.0
161244,0.0
161245,0.0
161248,0.0
161251,0.0
161257,0.0
161258,0.0
161259,0.0
161261,0.0
161265,0.0
161267,0.0
161272,0.0
161273,0.0
161275,0.0
161276,0.0
161277,0.0
161278,0.0
161279,0.0
161281,0.0
161283,0.0
161284,0.0
161285,0.0
161286,0.0
161288,0.0
161289,1.8240723666564834e-10
161290,0.0
161292,0.0
161293,0.0
161295,0.0
161296,0.0
161298,0.0
161299,0.0
161300,0.0
161301,0.0
161302,0.0
161303,0.0
161305,0.0
161309,3.6785459394239083e-10
161310,0.0
161311,0.0
161312,0.0
161313,0.0
161315,0.0
161318,0.0
161319,0.0
161320,0.0
161322,0.0
161323,0.0
161324,0.0
161328,0.0
161330,0.0
161331,0.0
161332,0.0
161334,0.0
161336,0.0
161337,0.0
161338,0.0
161340,0.0
161344,0.0
161345,0.0
161347,0.0
161349,0.0
161350,0.0
161351,0.0
161352,0.0
161353,0.0
161355,0.0
161356,0.0
161357,0.0
161358,0.0
161359,0.0
161361,0.0
161364,0.0
161365,0.0
161367,0.0
161369,0.0
161372,0.0
161373,0.0
161374,0.0
161375,0.0
161376,0.0
161383,0.0
161384,0.0
161386,3.040120611094139e-11
161387,0.0
161388,0.0
161392,0.0
161394,0.0
161395,0.0
161396,0.0
161397,0.0
161400,0.0
161403,0.0
161404,0.0
161405,0.0
161406,0.0
161413,0.0
161414,0.0
161415,0.0
161416,0.0
161417,0.0
161418,0.0
161420,0.0
161423,0.0
161424,0.0
161426,0.0
161430,0.0
161431,0.0
161432,0.0
161434,0.0
161435,0.0
161436,0.0
161438,0.0
161439,0.0
161440,0.0
161442,0.0
161443,0.0
161445,0.0
161448,0.0
161449,0.0
161450,0.0
161455,0.0
161457,0.0
161459,0.0
161463,0.0
161464,0.0
161466,0.0
161467,0.0
161469,0.0
161470,0.0
161471,0.0
161474,0.0
161475,0.0
161476,0.0
161477,0.0
161479,0.0
161480,0.0
161482,0.0
161484,1.5919591579994459e-07
161486,0.0
161487,0.0
161488,0.0
161493,0.0
161495,3.1830062798155633e-08
161496,0.0
161497,0.0
161501,0.0
161502,3.040120611094139e-11
161504,0.0
161505,0.0
161507,0.0
161509,0.0
161510,0.0
161511,0.0
161513,0.0
161516,0.0
161517,0.0
161523,0.0
161532,0.0
161540,0.0
161541,0.0
161542,0.0
161543,0.0
161551,0.0
161553,0.0
161555,0.0
161556,0.0
161557,3.1830062798155633e-08
161560,4.3362010474463287e-08
161563,0.0
161564,0.0
161565,0.0
161569,0.0
161570,6.362972439020032e-08
161572,0.0
161573,0.0
161574,0.0
161575,0.0
161577,0.0
161579,0.0
161580,0.0
161581,3.181486219510016e-08
161585,0.0
161588,0.0
161589,0.0
161591,0.0
161592,0.0
161593,0.0
161596,0.0
161597,0.0
161598,0.0
161599,0.0
161600,0.0
161601,0.0
161606,0.0
161609,0.0
161613,0.0
161614,0.0
161619,5.456955806305484e-09
161620,0.0
161622,0.0
161623,0.0
161624,0.0
161626,0.0
161628,0.0
161631,0.0
161634,0.0
161637,0.0
161640,0.0
161641,0.0
161643,0.0
161649,0.0
161653,0.0
161654,0.0
161655,0.0
161656,0.0
161658,0.0
161659,0.0
161660,0.0
161661,0.0
161662,0.0
161665,0.0
161666,0.0
161668,0.0
161669,0.0
161670,0.0
161672,7.600301527735348e-11
161673,0.0
161674,0.0
161675,0.0
161676,0.0
161677,0.0
161678,0.0
161679,0.0
161680,0.0
161681,0.0
161683,0.0
161685,0.0
161687,0.0
161689,0.0
161690,0.0
161691,0.0
161693,0.0
161694,0.0
161696,0.0
161697,0.0
161698,0.0
161699,4.5601809166412086e-11
161701,0.0
161703,0.0
161715,0.0
161716,0.0
161721,0.0
161724,0.0
161729,0.0
161730,0.0
161731,0.0
161732,0.0
161733,0.0
161735,0.0
161737,0.0
161738,0.0
161740,0.0
161744,0.0
161745,0.0
161747,0.0
161748,0.0
161749,0.0
161750,0.0
161751,0.0
161752,0.0
161753,0.0
161757,0.0
161758,0.0
161762,0.0
161763,0.0
161764,0.0
161767,0.0
161768,0.0
161769,0.0
161770,0.0
161772,0.0
161774,0.0
161775,0.0
161776,0.0
161778,0.0
161783,0.0
161784,0.0
161785,0.0
161786,0.0
161788,0.0
161789,0.0
161791,0.0
161792,0.0
161793,0.0
161796,0.0
161797,0.0
161799,0.0
161800,0.0
161801,0.0
161803,0.0
161805,0.0
161807,0.0
161808,0.0
161809,0.0
161810,0.0
161811,0.0
161813,0.0
161815,0.0
161820,0.0
161821,0.0
161822,0.0
161823,0.0
161824,0.0
161827,0.0
161828,0.0
161830,0.0
161831,0.0
161832,0.0
161833,0.0
161836,0.0
161841,0.0
161843,0.0
161846,0.0
161848,0.0
161849,0.0
161850,0.0
161854,0.0
161855,0.0
161856,0.0
161858,0.0
161859,0.0
161860,0.0
161865,0.0
161866,0.0
161868,0.0
161870,0.0
161871,0.0
161872,0.0
161875,0.0
161878,0.0
161880,0.0
161881,0.0
161882,0.0
161885,0.0
161886,0.0
161887,0.0
161888,0.0
161889,0.0
161890,0.0
161892,0.0
161893,0.0
161895,0.0
161896,0.0
161898,0.0
161899,0.0
161900,0.0
161901,0.0
161902,0.0
161903,0.0
161905,0.0
161906,0.0
161907,0.0
161908,0.0
161910,0.0
161911,0.0
161913,0.0
161916,0.0
161919,0.0
161920,0.0
161921,0.0
161923,0.0
161924,0.0
161929,0.0
161930,0.0
161932,0.0
161933,0.0
161936,0.0
161937,0.0
161939,0.0
161940,0.0
161943,0.0
161944,0.0
161947,0.0
161949,0.0
161950,0.0
161951,0.0
161952,0.0
161953,0.0
161954,0.0
161956,0.0
161957,0.0
161960,0.0
161961,0.0
161963,0.0
161964,0.0
161974,0.0
161978,0.0
161980,9.602850421841132e-08
161982,1.272442481773452e-07
161984,0.0
161985,0.0
161986,6.080241222188278e-11
161989,0.0
161990,0.0
161995,0.0
161996,0.0
161999,0.0
162001,0.0
162002,3.040120611094139e-11
162003,0.0
162006,0.0
162007,0.0
162011,0.0
162015,0.0
162017,0.0
162018,0.0
162019,0.0
162020,0.0
162021,0.0
162022,0.0
162023,0.0
162024,0.0
162025,0.0
162027,0.0
162032,3.040120611094139e-11
162033,0.0
162035,0.0
162040,0.0
162041,0.0
162043,0.0
162044,0.0
162047,0.0
162048,0.0
162049,0.0
162050,0.0
162052,0.0
162055,0.0
162057,0.0
162061,0.0
162063,0.0
162066,0.0
162067,0.0
162068,0.0
162069,0.0
162070,0.0
162072,0.0
162077,0.0
162078,0.0
162079,0.0
162080,0.0
162082,0.0
162084,1.5200603055470695e-11
162085,0.0
162087,0.0
162092,0.0
162095,0.0
162099,0.0
162100,0.0
162107,0.0
162108,0.0
162111,0.0
162113,0.0
162114,0.0
162115,0.0
162116,0.0
162117,0.0
162118,0.0
162119,0.0
162120,0.0
162121,0.0
162122,0.0
162123,0.0
162124,0.0
162126,0.0
162127,0.0
162130,0.0
162131,0.0
162132,0.0
162133,0.0
162135,0.0
162139,0.0
162142,0.0
162146,0.0
162147,0.0
162152,2.07160345478006e-07
162153,0.0
162154,0.0
162158,0.0
162161,0.0
162162,0.0
162164,0.0
162165,0.0
162168,0.0
162171,0.0
162172,0.0
162173,0.0
162174,0.0
162177,0.0
162178,1.5200603055470695e-11
162181,0.0
162182,0.0
162183,0.0
162184,0.0
162185,0.0
162186,0.0
162187,0.0
162190,0.0
162191,0.0
162193,0.0
162195,0.0
162196,0.0
162197,0.0
162198,0.0
162199,0.0
162200,0.0
162205,0.0
162206,0.0
162207,0.0
162209,0.0
162210,0.0
162212,0.0
162214,0.0
162215,0.0
162216,0.0
162217,0.0
162218,0.0
162219,0.0
162220,3.181486219510016e-08
162222,0.0
162224,0.0
162226,0.0
162228,0.0
162229,0.0
162230,0.0
162232,0.0
162233,0.0
162234,0.0
162235,0.0
162236,0.0
162239,0.0
162240,0.0
162241,0.0
162242,0.0
162244,0.0
162246,0.0
162247,0.0
162248,0.0
162249,0.0
162252,0.0
162254,0.0
162255,0.0
162258,0.0
162259,0.0
162260,0.0
162262,0.0
162263,0.0
162265,0.0
162268,9.561179321891068e-08
162269,0.0
162276,0.0
162279,0.0
162282,0.0
162283,0.0
162287,0.0
162288,0.0
162289,0.0
162290,0.0
162292,0.0
162294,0.0
162297,0.0
162298,0.0
162300,0.0
162301,0.0
162302,0.0
162303,0.0
162305,0.0
162306,0.0
162308,0.0
162311,0.0
162312,0.0
162313,0.0
162314,0.0
162315,0.0
162317,0.0
162318,0.0
162320,0.0
162321,1.2160482444376556e-10
162323,0.0
162325,0.0
162328,0.0
162329,0.0
162331,0.0
162332,0.0
162339,0.0
162340,0.0
162342,0.0
162343,0.0
162344,0.0
162347,0.0
162349,0.0
162354,0.0
162358,0.0
162359,0.0
162360,0.0
162362,0.0
162363,0.0
162364,0.0
162366,0.0
162367,0.0
162369,0.0
162370,0.0
162373,0.0
162375,0.0
162376,0.0
162377,0.0
162378,0.0
162379,0.0
162380,0.0
162382,0.0
162386,0.0
162388,0.0
162389,0.0
162390,0.0
162392,0.0
162393,0.0
162394,0.0
162399,0.0
162402,9.294304837316467e-08
162403,0.0
162404,0.0
162406,0.0
162407,0.0
162408,0.0
162412,3.181486219510016e-08
162413,0.0
162414,0.0
162415,0.0
162416,0.0
162417,0.0
162418,0.0
162421,0.0
162422,0.0
162425,0.0
162427,0.0
162429,0.0
162430,0.0
162433,0.0
162435,0.0
162436,0.0
162437,0.0
162440,0.0
162441,0.0
162442,0.0
162444,0.0
162445,0.0
162449,0.0
162450,0.0
162451,0.0
162454,0.0
162456,0.0
162457,0.0
162458,0.0
162459,0.0
162460,0.0
162463,0.0
162464,0.0
162466,0.0
162467,0.0
162469,1.300923006123259e-08
162470,0.0
162471,0.0
162473,0.0
162475,0.0
162476,0.0
162477,0.0
162478,0.0
162482,0.0
162483,0.0
162485,0.0
162486,4.5601809166412086e-11
162488,0.0
162491,0.0
162492,0.0
162495,0.0
162497,0.0
162503,0.0
162504,1.5200603055470695e-11
162505,0.0
162509,9.549018839446691e-08
162512,0.0
162514,0.0
162515,0.0
162516,0.0
162517,3.040120611094139e-11
162518,1.4174655820109744e-07
162519,0.0
162520,0.0
162521,0.0
162526,0.0
162528,0.0
162531,0.0
162535,0.0
162536,0.0
162538,0.0
162539,0.0
162540,0.0
162541,0.0
162543,0.0
162544,0.0
162545,0.0
162546,0.0
162547,0.0
162548,0.0
162549,0.0
162550,0.0
162551,0.0
162552,0.0
162553,0.0
162554,0.0
162555,0.0
162558,0.0
162559,0.0
162562,0.0
162563,0.0
162566,0.0
162569,0.0
162570,0.0
162573,0.0
162574,0.0
162576,0.0
162577,0.0
162578,0.0
162579,0.0
162581,0.0
162582,1.5200603055470695e-11
162586,0.0
162587,0.0
162590,0.0
162592,0.0
162593,0.0
162594,0.0
162595,0.0
162597,0.0
162598,0.0
162599,0.0
162600,0.0
162602,0.0
162604,0.0
162605,0.0
162606,0.0
162607,3.2536549327971767e-08
162608,0.0
162610,0.0
162612,0.0
162615,0.0
162616,0.0
162617,0.0
162620,0.0
162623,0.0
162628,0.0
162629,0.0
162630,0.0
162632,0.0
162634,0.0
162635,0.0
162636,0.0
162637,0.0
162639,0.0
162640,0.0
162645,0.0
162646,0.0
162648,0.0
162650,0.0
162651,0.0
162652,0.0
162654,0.0
162655,0.0
162658,0.0
162665,0.0
162668,0.0
162669,0.0
162670,0.0
162672,0.0
162675,0.0
162676,0.0
162677,0.0
162678,0.0
162680,0.0
162682,0.0
162686,0.0
162688,0.0
162689,0.0
162690,0.0
162692,0.0
162693,0.0
162694,0.0
162698,0.0
162699,0.0
162700,0.0
162702,0.0
162705,0.0
162706,0.0
162707,0.0
162708,0.0
162709,0.0
162710,0.0
162711,0.0
162712,0.0
162713,4.5601809166412086e-11
162715,0.0
162716,0.0
162717,0.0
162718,0.0
162719,0.0
162721,6.080241222188278e-11
162723,0.0
162724,0.0
162726,0.0
162728,0.0
162729,0.0
162731,0.0
162732,0.0
162733,0.0
162735,0.0
162736,0.0
162737,0.0
162739,0.0
162741,0.0
162743,0.0
162744,0.0
162745,0.0
162749,0.0
162750,0.0
162752,0.0
162755,0.0
162756,0.0
162757,0.0
162758,0.0
162759,0.0
162760,0.0
162761,0.0
162762,0.0
162763,0.0
162764,0.0
162765,6.204669691344403e-08
162766,6.825919444701427e-09
162767,0.0
162768,0.0
162769,0.0
162770,0.0
162774,0.0
162777,0.0
162778,0.0
162779,0.0
162781,0.0
162782,0.0
162783,0.0
162786,0.0
162787,0.0
162788,0.0
162790,0.0
162797,0.0
162798,0.0
162801,0.0
162802,0.0
162803,0.0
162805,0.0
162811,0.0
162812,0.0
162813,0.0
162817,0.0
162819,0.0
162821,0.0
162822,0.0
162823,0.0
162824,0.0
162827,0.0
162829,0.0
162830,0.0
162832,0.0
162834,0.0
162835,0.0
162836,0.0
162838,0.0
162839,0.0
162840,0.0
162842,0.0
162843,0.0
162844,0.0
162845,0.0
162848,0.0
162849,0.0
162853,0.0
162854,0.0
162855,0.0
162856,0.0
162857,0.0
162858,0.0
162859,0.0
162861,0.0
162863,0.0
162864,0.0
162865,0.0
162867,0.0
162868,0.0
162869,0.0
162870,0.0
162871,0.0
162873,0.0
162874,0.0
162875,0.0
162876,0.0
162877,0.0
162879,0.0
162880,0.0
162882,0.0
162885,0.0
162886,0.0
162888,0.0
162889,0.0
162890,0.0
162891,0.0
162892,0.0
162893,0.0
162894,0.0
162895,0.0
162898,0.0
162899,0.0
162900,0.0
162902,3.040120611094139e-11
162905,0.0
162906,0.0
162907,0.0
162908,0.0
162909,0.0
162911,0.0
162914,0.0
162915,0.0
162916,0.0
162917,1.5200603055470695e-11
162919,1.0640422138829487e-10
162920,0.0
162921,0.0
162925,0.0
162926,0.0
162927,0.0
162928,0.0
162930,0.0
162933,0.0
162934,0.0
162935,0.0
162936,0.0
162939,0.0
162941,0.0
162942,0.0
162943,0.0
162945,0.0
162946,0.0
162947,0.0
162949,0.0
162950,0.0
162951,0.0
162952,0.0
162955,0.0
162956,0.0
162957,0.0
162958,0.0
162959,0.0
162960,0.0
162961,0.0
162962,0.0
162964,0.0
162965,0.0
162967,0.0
162968,0.0
162970,0.0
162971,0.0
162975,0.0
162982,0.0
162985,0.0
162986,0.0
162987,0.0
162994,0.0
162996,0.0
162997,0.0
162999,0.0
163000,0.0
163001,0.0
163002,0.0
163003,0.0
163004,0.0
163005,0.0
163006,0.0
163009,0.0
163011,3.181486219510016e-08
163013,0.0
163014,0.0
163015,0.0
163017,0.0
163018,0.0
163019,0.0
163021,0.0
163025,0.0
163029,0.0
163031,0.0
163032,0.0
163033,0.0
163034,0.0
163036,0.0
163037,0.0
163038,0.0
163039,0.0
163040,0.0
163041,0.0
163042,0.0
163043,0.0
163046,0.0
163048,0.0
163049,0.0
163050,0.0
163051,0.0
163057,0.0
163063,0.0
163065,0.0
163066,0.0
163069,0.0
163070,0.0
163072,0.0
163073,0.0
163074,6.080241222188278e-11
163076,0.0
163078,0.0
163079,0.0
163081,0.0
163085,0.0
163088,0.0
163093,0.0
163097,0.0
163099,0.0
163100,0.0
163103,0.0
163104,0.0
163106,0.0
163108,0.0
163109,0.0
163110,0.0
163111,0.0
163115,7.600301527735348e-12
163116,0.0
163117,3.040120611094139e-11
163120,0.0
163121,0.0
163122,0.0
163124,0.0
163125,0.0
163126,0.0
163129,0.0
163131,0.0
163134,0.0
163135,0.0
163137,0.0
163140,7.600301527735348e-11
163143,0.0
163144,0.0
163145,0.0
163146,0.0
163147,0.0
163148,0.0
163150,0.0
163151,1.5443357816736528e-09
163154,0.0
163155,0.0
163156,0.0
163160,0.0
163162,0.0
163163,0.0
163164,0.0
163165,0.0
163168,0.0
163170,0.0
163171,0.0
163172,0.0
163173,0.0
163174,0.0
163176,0.0
163178,0.0
163180,0.0
163183,0.0
163187,0.0
163189,0.0
163191,0.0
163201,0.0
163203,7.641583722498107e-08
163205,0.0
163206,0.0
163207,0.0
163208,0.0
163209,0.0
163211,0.0
163212,0.0
163214,0.0
163215,0.0
163216,0.0
163217,0.0
163219,0.0
163221,0.0
163224,0.0
163227,0.0
163228,0.0
163229,1.0640422138829487e-10
163230,0.0
163231,0.0
163232,0.0
163235,0.0
163236,0.0
163240,0.0
163241,0.0
163242,0.0
163246,0.0
163247,0.0
163251,0.0
163252,0.0
163253,0.0
163254,0.0
163255,0.0
163256,0.0
163257,0.0
163258,0.0
163259,0.0
163260,0.0
163262,0.0
163264,0.0
163265,0.0
163266,0.0
163270,0.0
163271,0.0
163272,0.0
163275,0.0
163276,0.0
163278,0.0
163279,0.0
163280,5.729411303668014e-07
163281,0.0
163284,0.0
163286,0.0
163287,0.0
163288,3.040120611094139e-11
163289,0.0
163292,0.0
163294,0.0
163295,0.0
163298,0.0
163299,0.0
163300,0.0
163302,0.0
163303,0.0
163305,0.0
163307,0.0
163311,0.0
163314,0.0
163315,0.0
163321,6.5014975307033234e-09
163322,0.0
163324,0.0
163325,0.0
163327,0.0
163329,1.5200603055470695e-11
163330,0.0
163331,0.0
163332,0.0
163333,0.0
163335,0.0
163337,0.0
163339,0.0
163340,0.0
163341,0.0
163342,0.0
163343,0.0
163344,0.0
163346,0.0
163347,0.0
163348,0.0
163349,0.0
163350,0.0
163351,0.0
163352,0.0
163353,0.0
163354,0.0
163355,0.0
163357,0.0
163361,0.0
163363,0.0
163364,0.0
163365,0.0
163366,0.0
163367,0.0
163368,0.0
163369,0.0
163371,0.0
163374,0.0
163376,0.0
163382,0.0
163383,0.0
163384,0.0
163386,0.0
163389,0.0
163392,0.0
163394,0.0
163398,0.0
163400,0.0
163401,0.0
163403,0.0
163406,0.0
163407,0.0
163409,0.0
163410,0.0
163411,0.0
163412,0.0
163413,0.0
163414,0.0
163416,0.0
163418,0.0
163419,0.0
163423,0.0
163424,0.0
163425,0.0
163426,0.0
163428,0.0
163429,0.0
163434,0.0
163435,0.0
163436,0.0
163437,0.0
163438,0.0
163439,0.0
163440,0.0
163441,0.0
163442,0.0
163444,0.0
163445,0.0
163446,0.0
163448,0.0
163449,0.0
163451,0.0
163452,0.0
163455,0.0
163456,0.0
163460,0.0
163468,0.0
163469,0.0
163470,0.0
163473,0.0
163476,0.0
163479,3.040120611094139e-10
163482,0.0
163484,0.0
163487,0.0
163491,0.0
163492,0.0
163493,0.0
163498,0.0
163499,0.0
163501,0.0
163503,0.0
163504,0.0
163505,0.0
163506,0.0
163507,0.0
163508,0.0
163509,0.0
163510,0.0
163512,0.0
163514,0.0
163519,0.0
163520,0.0
163522,0.0
163523,0.0
163524,0.0
163525,0.0
163526,0.0
163528,0.0
163529,0.0
163530,0.0
163531,0.0
163532,0.0
